,file,name,embeddings,complete_url
1585,Carlos_Vives_0002.jpg,Carlos_Vives,[0.         0.42912346 3.9844491  ... 1.1210103  1.1930352  0.        ],dataset/Carlos_Vives/Carlos_Vives_0002.jpg
1586,Carol_Williams_0001.jpg,Carol_Williams,[0.         1.5918436  0.00254703 ... 0.         0.14247315 0.37703708],dataset/Carol_Williams/Carol_Williams_0001.jpg
1587,James_Layug_0001.jpg,James_Layug,[0.         0.3493631  0.7823529  ... 0.10802256 0.         0.05971106],dataset/James_Layug/James_Layug_0001.jpg
1588,Vicente_Fox_de_la_Concha_0001.jpg,Vicente_Fox_de_la_Concha,[2.0935018  1.8089473  0.08852665 ... 1.6932774  1.3364421  1.0612962 ],dataset/Vicente_Fox_de_la_Concha/Vicente_Fox_de_la_Concha_0001.jpg
1589,Gorden_Tallis_0001.jpg,Gorden_Tallis,[0.48674273 0.7645793  0.         ... 6.71474    1.8935806  2.0941973 ],dataset/Gorden_Tallis/Gorden_Tallis_0001.jpg
1590,Estella_Warren_0001.jpg,Estella_Warren,[0.01074646 7.236606   0.31041083 ... 0.         8.539136   0.05713715],dataset/Estella_Warren/Estella_Warren_0001.jpg
1591,Clive_Woodward_0001.jpg,Clive_Woodward,[0.        5.1807137 0.7458946 ... 0.        0.3106387 0.       ],dataset/Clive_Woodward/Clive_Woodward_0001.jpg
1592,Brajesh_Mishra_0001.jpg,Brajesh_Mishra,[0.         0.6692605  0.         ... 3.1708589  0.05498934 0.20117079],dataset/Brajesh_Mishra/Brajesh_Mishra_0001.jpg
1593,Barry_Diller_0001.jpg,Barry_Diller,[0.07149398 5.8807583  0.13147329 ... 4.3437276  0.         0.08361712],dataset/Barry_Diller/Barry_Diller_0001.jpg
1594,Amanda_Bynes_0001.jpg,Amanda_Bynes,[0.00613915 2.4693456  4.566716   ... 0.1622454  0.9104756  0.00530506],dataset/Amanda_Bynes/Amanda_Bynes_0001.jpg
1595,Amanda_Bynes_0003.jpg,Amanda_Bynes,[1.0619057 5.2508388 2.8307076 ... 0.        1.124482  2.098204 ],dataset/Amanda_Bynes/Amanda_Bynes_0003.jpg
1596,Amanda_Bynes_0004.jpg,Amanda_Bynes,[0.08641338 3.185219   0.88889265 ... 1.5144435  0.         1.046977  ],dataset/Amanda_Bynes/Amanda_Bynes_0004.jpg
1597,Amanda_Bynes_0002.jpg,Amanda_Bynes,[0.         0.41212565 3.1019056  ... 3.8786395  1.2492415  0.        ],dataset/Amanda_Bynes/Amanda_Bynes_0002.jpg
1598,Atsushi_Sato_0001.jpg,Atsushi_Sato,[0.15109678 1.5965053  0.         ... 3.547627   0.05069375 0.        ],dataset/Atsushi_Sato/Atsushi_Sato_0001.jpg
1599,Laurent_Woulzy_0001.jpg,Laurent_Woulzy,"[6.5236893e+00 4.3279152e-02 6.4055678e-03 ... 7.7003682e-01 0.0000000e+00
 7.5293198e-02]",dataset/Laurent_Woulzy/Laurent_Woulzy_0001.jpg
1600,Maritza_Macias_Furano_0001.jpg,Maritza_Macias_Furano,[0.         2.8829474  0.05731224 ... 8.290101   0.         1.1287144 ],dataset/Maritza_Macias_Furano/Maritza_Macias_Furano_0001.jpg
1601,Luo_Linquan_0001.jpg,Luo_Linquan,[0.8719347 1.122704  0.        ... 0.        0.        4.4929357],dataset/Luo_Linquan/Luo_Linquan_0001.jpg
1602,Carlos_Mesa_0001.jpg,Carlos_Mesa,"[0.0000000e+00 3.2524128e+00 1.4553995e+00 ... 2.7202816e+00 4.8106375e+00
 4.1528186e-03]",dataset/Carlos_Mesa/Carlos_Mesa_0001.jpg
1603,Carlos_Mesa_0002.jpg,Carlos_Mesa,[0.94752115 0.6616384  0.31301534 ... 1.658382   2.7747936  0.        ],dataset/Carlos_Mesa/Carlos_Mesa_0002.jpg
1604,James_Hoffa_0001.jpg,James_Hoffa,[0.         0.13784671 0.         ... 7.370471   0.         0.12226216],dataset/James_Hoffa/James_Hoffa_0001.jpg
1605,Bartosz_Kizierowski_0001.jpg,Bartosz_Kizierowski,[0.02475592 1.0813229  2.1926115  ... 2.2493238  1.0847207  0.        ],dataset/Bartosz_Kizierowski/Bartosz_Kizierowski_0001.jpg
1606,Peter_Care_0001.jpg,Peter_Care,[1.2834377  0.4025469  0.         ... 1.3688616  0.69266003 6.304408  ],dataset/Peter_Care/Peter_Care_0001.jpg
1607,Hartmut_Mehdorn_0001.jpg,Hartmut_Mehdorn,[1.2985921  0.         1.363806   ... 4.4992332  0.02373094 0.5234656 ],dataset/Hartmut_Mehdorn/Hartmut_Mehdorn_0001.jpg
1608,Takeo_Hiranuma_0001.jpg,Takeo_Hiranuma,[0.33197188 0.23167841 0.         ... 2.0095356  0.         2.2843554 ],dataset/Takeo_Hiranuma/Takeo_Hiranuma_0001.jpg
1609,Jackie_Sherrill_0001.jpg,Jackie_Sherrill,[0.76913637 0.7294047  0.01412017 ... 4.6428323  0.         0.00863137],dataset/Jackie_Sherrill/Jackie_Sherrill_0001.jpg
1610,Tim_Curley_0001.jpg,Tim_Curley,[0.37656623 0.05889858 0.1882243  ... 1.3618612  2.6148415  0.07017484],dataset/Tim_Curley/Tim_Curley_0001.jpg
1611,Kathy_Baker_0001.jpg,Kathy_Baker,[0.49367216 0.5452871  0.0090862  ... 0.6203456  0.37405396 0.07683766],dataset/Kathy_Baker/Kathy_Baker_0001.jpg
1612,Tom_Scully_0001.jpg,Tom_Scully,[1.095019   0.         0.         ... 3.3837624  1.4543085  0.17896517],dataset/Tom_Scully/Tom_Scully_0001.jpg
1613,Darko_Milicic_0001.jpg,Darko_Milicic,"[ 0.0373195   0.03637533  0.         ...  2.5160542  11.932964
  0.9351122 ]",dataset/Darko_Milicic/Darko_Milicic_0001.jpg
1614,Meles_Zenawi_0001.jpg,Meles_Zenawi,[0.         0.         6.6808825  ... 0.89793277 0.03859016 3.1091015 ],dataset/Meles_Zenawi/Meles_Zenawi_0001.jpg
1615,Tommy_Haas_0006.jpg,Tommy_Haas,[0.01220733 4.3940654  0.07462016 ... 7.6625204  0.40610614 1.5088152 ],dataset/Tommy_Haas/Tommy_Haas_0006.jpg
1616,Tommy_Haas_0002.jpg,Tommy_Haas,[0.20520596 0.00396905 0.8870244  ... 2.964466   0.2913345  1.047756  ],dataset/Tommy_Haas/Tommy_Haas_0002.jpg
1617,Tommy_Haas_0005.jpg,Tommy_Haas,[0.         0.95556384 0.6526504  ... 0.02887511 0.04965449 2.372151  ],dataset/Tommy_Haas/Tommy_Haas_0005.jpg
1618,Tommy_Haas_0001.jpg,Tommy_Haas,[0.         0.         0.03484198 ... 5.0375557  0.         3.301896  ],dataset/Tommy_Haas/Tommy_Haas_0001.jpg
1619,Tommy_Haas_0004.jpg,Tommy_Haas,[0.         0.14328149 0.7071439  ... 3.628704   1.8651875  0.52439046],dataset/Tommy_Haas/Tommy_Haas_0004.jpg
1620,Tommy_Haas_0003.jpg,Tommy_Haas,[0.         2.7745943  0.03072379 ... 2.1067324  0.         3.1299918 ],dataset/Tommy_Haas/Tommy_Haas_0003.jpg
1621,Ashley_Postell_0001.jpg,Ashley_Postell,[0.02905875 0.         0.32047784 ... 0.07669057 3.2479205  0.        ],dataset/Ashley_Postell/Ashley_Postell_0001.jpg
1622,Randall_Tobias_0001.jpg,Randall_Tobias,[0.         0.20739518 0.27072564 ... 2.6069496  0.         0.4323135 ],dataset/Randall_Tobias/Randall_Tobias_0001.jpg
1623,Betsy_Coffin_0001.jpg,Betsy_Coffin,[0.77638364 0.04467233 0.8199081  ... 0.68450785 0.         0.        ],dataset/Betsy_Coffin/Betsy_Coffin_0001.jpg
1624,Eva_Marie_Saint_0001.jpg,Eva_Marie_Saint,[0.        5.669895  2.8780742 ... 6.504769  0.        1.0469776],dataset/Eva_Marie_Saint/Eva_Marie_Saint_0001.jpg
1625,Mohammed_Abu_Sharia_0001.jpg,Mohammed_Abu_Sharia,[0.01309572 1.8185171  1.626605   ... 2.6829088  3.2327914  0.5823955 ],dataset/Mohammed_Abu_Sharia/Mohammed_Abu_Sharia_0001.jpg
1626,Jonathan_Woodgate_0001.jpg,Jonathan_Woodgate,"[ 0.38193503  0.          0.         ...  8.562297    0.46769094
 14.891493  ]",dataset/Jonathan_Woodgate/Jonathan_Woodgate_0001.jpg
1627,Kim_Dong-tae_0001.jpg,Kim_Dong-tae,[0.9428935  0.         0.02814167 ... 0.         0.         3.3592029 ],dataset/Kim_Dong-tae/Kim_Dong-tae_0001.jpg
1628,Jerry_Sexton_0001.jpg,Jerry_Sexton,"[0.0000000e+00 2.1742799e+00 4.1564630e-04 ... 0.0000000e+00 0.0000000e+00
 2.5450017e+00]",dataset/Jerry_Sexton/Jerry_Sexton_0001.jpg
1629,Richard_Virenque_0006.jpg,Richard_Virenque,[2.569707 0.       0.       ... 8.192912 0.       0.      ],dataset/Richard_Virenque/Richard_Virenque_0006.jpg
1630,Richard_Virenque_0002.jpg,Richard_Virenque,"[0.0000000e+00 0.0000000e+00 4.0461775e-03 ... 7.6134982e+00 1.9164914e-01
 1.6446940e+00]",dataset/Richard_Virenque/Richard_Virenque_0002.jpg
1631,Richard_Virenque_0007.jpg,Richard_Virenque,[1.148033   1.4993346  0.         ... 0.01307886 0.16273238 0.21340455],dataset/Richard_Virenque/Richard_Virenque_0007.jpg
1632,Richard_Virenque_0003.jpg,Richard_Virenque,"[ 0.          0.          3.8058403  ... 10.752563    0.12668858
  0.        ]",dataset/Richard_Virenque/Richard_Virenque_0003.jpg
1633,Richard_Virenque_0001.jpg,Richard_Virenque,[0.         0.         3.3144853  ... 4.925185   2.3238945  0.01858773],dataset/Richard_Virenque/Richard_Virenque_0001.jpg
1634,Richard_Virenque_0005.jpg,Richard_Virenque,[0.32549536 0.83087033 0.11451485 ... 5.7197604  0.5080061  1.1307012 ],dataset/Richard_Virenque/Richard_Virenque_0005.jpg
1635,Richard_Virenque_0004.jpg,Richard_Virenque,[0.         0.         0.         ... 1.5093697  0.37369102 0.        ],dataset/Richard_Virenque/Richard_Virenque_0004.jpg
1636,Richard_Virenque_0008.jpg,Richard_Virenque,"[ 2.0130916   0.          0.76401615 ... 12.053229    0.36362416
  1.4675726 ]",dataset/Richard_Virenque/Richard_Virenque_0008.jpg
1637,Doug_Duncan_0001.jpg,Doug_Duncan,-,dataset/Doug_Duncan/Doug_Duncan_0001.jpg
1638,Doug_Duncan_0002.jpg,Doug_Duncan,[0.         0.         0.5113988  ... 2.0452254  0.01809603 0.00554142],dataset/Doug_Duncan/Doug_Duncan_0002.jpg
1639,Daniel_Zelman_0001.jpg,Daniel_Zelman,[0.5630981  2.05179    0.41424474 ... 0.12223364 2.7184415  0.        ],dataset/Daniel_Zelman/Daniel_Zelman_0001.jpg
1640,Jan_Paul_Miller_0001.jpg,Jan_Paul_Miller,[0.02310355 1.7955414  0.         ... 6.0252585  0.         0.        ],dataset/Jan_Paul_Miller/Jan_Paul_Miller_0001.jpg
1641,Sherry_Irving_0001.jpg,Sherry_Irving,[0.         0.         0.18755521 ... 0.         0.565789   0.09256884],dataset/Sherry_Irving/Sherry_Irving_0001.jpg
1642,Didier_Defago_0001.jpg,Didier_Defago,[0.20806779 0.         0.         ... 7.9631486  0.         0.06324791],dataset/Didier_Defago/Didier_Defago_0001.jpg
1643,Mstislav_Rostropovich_0001.jpg,Mstislav_Rostropovich,[0.1884473  2.9362714  3.8714294  ... 0.01520575 0.         1.1432892 ],dataset/Mstislav_Rostropovich/Mstislav_Rostropovich_0001.jpg
1644,Mauricio_Pochetino_0001.jpg,Mauricio_Pochetino,"[0.0000000e+00 0.0000000e+00 4.3387767e-02 ... 1.0737599e+00 6.7263041e-03
 7.2296562e+00]",dataset/Mauricio_Pochetino/Mauricio_Pochetino_0001.jpg
1645,Fernando_Vargas_0004.jpg,Fernando_Vargas,[0.01726438 0.         4.350827   ... 0.         4.2401443  0.09824795],dataset/Fernando_Vargas/Fernando_Vargas_0004.jpg
1646,Fernando_Vargas_0001.jpg,Fernando_Vargas,[0.         2.5747445  3.0467649  ... 0.52015644 1.7901158  0.37209067],dataset/Fernando_Vargas/Fernando_Vargas_0001.jpg
1647,Fernando_Vargas_0002.jpg,Fernando_Vargas,[0.         0.82827353 1.8429546  ... 0.12986848 0.14231671 0.1286552 ],dataset/Fernando_Vargas/Fernando_Vargas_0002.jpg
1648,Fernando_Vargas_0003.jpg,Fernando_Vargas,[0.1272203  0.         2.763831   ... 3.4763782  0.48970646 0.47687325],dataset/Fernando_Vargas/Fernando_Vargas_0003.jpg
1649,Joe_Torre_0004.jpg,Joe_Torre,[0.         0.41344145 1.1145154  ... 8.531357   1.5915602  0.        ],dataset/Joe_Torre/Joe_Torre_0004.jpg
1650,Joe_Torre_0001.jpg,Joe_Torre,[0.         0.03422322 3.2504413  ... 5.6193466  0.         0.        ],dataset/Joe_Torre/Joe_Torre_0001.jpg
1651,Joe_Torre_0003.jpg,Joe_Torre,"[ 0.01409766  0.07039385  2.4218915  ... 13.320784    0.01514911
  0.        ]",dataset/Joe_Torre/Joe_Torre_0003.jpg
1652,Joe_Torre_0002.jpg,Joe_Torre,[0.58428156 0.         5.127975   ... 9.685796   0.28694806 0.        ],dataset/Joe_Torre/Joe_Torre_0002.jpg
1653,Hans_Corell_0001.jpg,Hans_Corell,[0.00733027 0.5229564  0.         ... 0.14923944 0.         0.92105085],dataset/Hans_Corell/Hans_Corell_0001.jpg
1654,Leslie_Wiser_Jr_0001.jpg,Leslie_Wiser_Jr,[2.9985385  0.         0.         ... 0.08360343 2.5560539  0.46736312],dataset/Leslie_Wiser_Jr/Leslie_Wiser_Jr_0001.jpg
1655,Edwin_Edwards_0003.jpg,Edwin_Edwards,[0.         8.345397   0.9768986  ... 6.0318184  0.10961781 1.2493929 ],dataset/Edwin_Edwards/Edwin_Edwards_0003.jpg
1656,Edwin_Edwards_0002.jpg,Edwin_Edwards,[0.06273393 9.115587   0.37081096 ... 0.02879713 0.         8.5789585 ],dataset/Edwin_Edwards/Edwin_Edwards_0002.jpg
1657,Edwin_Edwards_0001.jpg,Edwin_Edwards,[0.09469217 9.957879   0.38035432 ... 0.7554593  0.02649911 8.440292  ],dataset/Edwin_Edwards/Edwin_Edwards_0001.jpg
1658,Carlos_Ruckauf_0001.jpg,Carlos_Ruckauf,"[1.5775406e+00 7.6958698e-01 7.5103068e+00 ... 7.0086522e+00 1.9596320e-02
 2.6025383e-03]",dataset/Carlos_Ruckauf/Carlos_Ruckauf_0001.jpg
1659,Prince_Philippe_0001.jpg,Prince_Philippe,[0.04547164 0.         0.39041775 ... 2.7014432  3.037902   5.2455177 ],dataset/Prince_Philippe/Prince_Philippe_0001.jpg
1660,Randy_Jackson_0001.jpg,Randy_Jackson,[0.01740718 1.0427501  0.0992684  ... 3.224733   0.         1.9069256 ],dataset/Randy_Jackson/Randy_Jackson_0001.jpg
1661,Alexis_Bledel_0001.jpg,Alexis_Bledel,[3.4317722  2.0721607  0.49665332 ... 0.26763532 0.         0.48495102],dataset/Alexis_Bledel/Alexis_Bledel_0001.jpg
1662,Kurt_Suzuki_0001.jpg,Kurt_Suzuki,[0.19256897 1.3581196  0.11152226 ... 1.820244   0.         0.        ],dataset/Kurt_Suzuki/Kurt_Suzuki_0001.jpg
1663,Ronnie_Musgrove_0001.jpg,Ronnie_Musgrove,[0.         0.27397346 0.         ... 2.2293835  0.81331    0.        ],dataset/Ronnie_Musgrove/Ronnie_Musgrove_0001.jpg
1664,Sue_Johnston_0001.jpg,Sue_Johnston,[0.00475342 4.2959237  1.5356975  ... 0.08700422 3.4957435  0.1153386 ],dataset/Sue_Johnston/Sue_Johnston_0001.jpg
1665,Zakia_Hakki_0001.jpg,Zakia_Hakki,[4.650403   2.8004534  0.11298972 ... 1.0076722  0.         4.937536  ],dataset/Zakia_Hakki/Zakia_Hakki_0001.jpg
1666,Daniel_Scioli_0001.jpg,Daniel_Scioli,[2.3005774 0.        0.        ... 4.700549  0.9006711 0.       ],dataset/Daniel_Scioli/Daniel_Scioli_0001.jpg
1667,Tom_Izzo_0001.jpg,Tom_Izzo,[0.        5.6068196 4.317898  ... 1.4209031 2.1558118 1.7888626],dataset/Tom_Izzo/Tom_Izzo_0001.jpg
1668,Hugo_Conte_0001.jpg,Hugo_Conte,[0.07993525 0.         1.3267328  ... 0.15267955 0.6951343  0.        ],dataset/Hugo_Conte/Hugo_Conte_0001.jpg
1669,Hamid_Karzai_0010.jpg,Hamid_Karzai,[0.         0.         2.286871   ... 0.52036935 0.4540848  0.        ],dataset/Hamid_Karzai/Hamid_Karzai_0010.jpg
1670,Hamid_Karzai_0016.jpg,Hamid_Karzai,"[2.4497071e-01 3.1491299e-03 1.7177220e-01 ... 0.0000000e+00 3.8934581e+00
 0.0000000e+00]",dataset/Hamid_Karzai/Hamid_Karzai_0016.jpg
1671,Hamid_Karzai_0017.jpg,Hamid_Karzai,[0.02960743 0.         0.6402949  ... 0.         3.2470803  0.05348293],dataset/Hamid_Karzai/Hamid_Karzai_0017.jpg
1672,Hamid_Karzai_0004.jpg,Hamid_Karzai,[0.09017925 0.         0.8303017  ... 0.76292396 3.2132144  0.        ],dataset/Hamid_Karzai/Hamid_Karzai_0004.jpg
1673,Hamid_Karzai_0022.jpg,Hamid_Karzai,[0.         0.         3.523359   ... 0.01439145 4.8838525  0.        ],dataset/Hamid_Karzai/Hamid_Karzai_0022.jpg
1674,Hamid_Karzai_0009.jpg,Hamid_Karzai,[0.00937521 0.         0.5553082  ... 0.9632468  3.0170615  0.00561469],dataset/Hamid_Karzai/Hamid_Karzai_0009.jpg
1675,Hamid_Karzai_0002.jpg,Hamid_Karzai,[0.15602885 0.         0.04763126 ... 0.         5.6641607  0.00574446],dataset/Hamid_Karzai/Hamid_Karzai_0002.jpg
1676,Hamid_Karzai_0019.jpg,Hamid_Karzai,[1.5016216 0.        3.777261  ... 1.2443781 3.0295298 0.       ],dataset/Hamid_Karzai/Hamid_Karzai_0019.jpg
1677,Hamid_Karzai_0001.jpg,Hamid_Karzai,[1.0682529  0.02255573 1.2617599  ... 0.         2.1720934  0.        ],dataset/Hamid_Karzai/Hamid_Karzai_0001.jpg
1678,Hamid_Karzai_0007.jpg,Hamid_Karzai,[0.         0.         0.10832657 ... 0.         6.256849   0.        ],dataset/Hamid_Karzai/Hamid_Karzai_0007.jpg
1679,Hamid_Karzai_0015.jpg,Hamid_Karzai,[0.         0.01367016 0.38797048 ... 0.40172994 0.5920743  0.19707283],dataset/Hamid_Karzai/Hamid_Karzai_0015.jpg
1680,Hamid_Karzai_0008.jpg,Hamid_Karzai,[0.         0.05229715 0.02941792 ... 0.         1.7502259  0.46044755],dataset/Hamid_Karzai/Hamid_Karzai_0008.jpg
1681,Hamid_Karzai_0018.jpg,Hamid_Karzai,[0.3974922  0.         2.8375335  ... 0.20761432 1.8599111  0.02525272],dataset/Hamid_Karzai/Hamid_Karzai_0018.jpg
1682,Hamid_Karzai_0011.jpg,Hamid_Karzai,[0.08410498 0.00680811 1.728336   ... 0.00831242 1.571045   0.        ],dataset/Hamid_Karzai/Hamid_Karzai_0011.jpg
1683,Hamid_Karzai_0020.jpg,Hamid_Karzai,[0.04551583 0.         0.5804221  ... 0.         2.471739   0.        ],dataset/Hamid_Karzai/Hamid_Karzai_0020.jpg
1684,Hamid_Karzai_0014.jpg,Hamid_Karzai,[0.         0.03966169 1.7839382  ... 0.         3.1598544  0.8049387 ],dataset/Hamid_Karzai/Hamid_Karzai_0014.jpg
1685,Hamid_Karzai_0006.jpg,Hamid_Karzai,[0.07831878 0.19219862 0.1870783  ... 0.00769613 2.5451326  0.00976868],dataset/Hamid_Karzai/Hamid_Karzai_0006.jpg
1686,Hamid_Karzai_0013.jpg,Hamid_Karzai,[0.05517006 0.         0.16856688 ... 0.         1.3138611  0.06442185],dataset/Hamid_Karzai/Hamid_Karzai_0013.jpg
1687,Hamid_Karzai_0003.jpg,Hamid_Karzai,"[3.6551261e-01 0.0000000e+00 8.8873088e-01 ... 0.0000000e+00 2.8802524e+00
 2.3391880e-03]",dataset/Hamid_Karzai/Hamid_Karzai_0003.jpg
1688,Hamid_Karzai_0005.jpg,Hamid_Karzai,[0.00861639 0.         4.5643563  ... 0.         2.1004255  0.2346965 ],dataset/Hamid_Karzai/Hamid_Karzai_0005.jpg
1689,Hamid_Karzai_0021.jpg,Hamid_Karzai,"[0.0000000e+00 0.0000000e+00 1.9692217e-01 ... 1.6871277e-04 2.1487520e+00
 0.0000000e+00]",dataset/Hamid_Karzai/Hamid_Karzai_0021.jpg
1690,Hamid_Karzai_0012.jpg,Hamid_Karzai,[0.03780185 0.         0.5530096  ... 0.01362729 2.0090406  0.        ],dataset/Hamid_Karzai/Hamid_Karzai_0012.jpg
1691,Thomas_Cloyd_0001.jpg,Thomas_Cloyd,[1.2182928  0.5359452  0.06942742 ... 1.5398173  2.4090745  0.82653373],dataset/Thomas_Cloyd/Thomas_Cloyd_0001.jpg
1692,Cheryl_Tiegs_0001.jpg,Cheryl_Tiegs,"[0.0000000e+00 1.4053788e+00 4.5562204e-02 ... 1.9509176e+01 1.9046789e+00
 1.1408893e-02]",dataset/Cheryl_Tiegs/Cheryl_Tiegs_0001.jpg
1693,Enrique_Haroldo_Gorriaran_Merlo_0001.jpg,Enrique_Haroldo_Gorriaran_Merlo,"[5.9303583e-04 2.0543835e+00 0.0000000e+00 ... 2.0029207e-01 0.0000000e+00
 6.0198051e-01]",dataset/Enrique_Haroldo_Gorriaran_Merlo/Enrique_Haroldo_Gorriaran_Merlo_0001.jpg
1694,Jenny_Romero_0001.jpg,Jenny_Romero,[0.        0.        5.4488044 ... 0.        1.6358731 1.5505682],dataset/Jenny_Romero/Jenny_Romero_0001.jpg
1695,Jacqueline_Edwards_0001.jpg,Jacqueline_Edwards,[0.         0.44256607 2.4797606  ... 0.         0.         1.7715832 ],dataset/Jacqueline_Edwards/Jacqueline_Edwards_0001.jpg
1696,Bill_Clancy_0001.jpg,Bill_Clancy,[0.         0.         2.0041049  ... 0.05241583 0.3168902  0.5365968 ],dataset/Bill_Clancy/Bill_Clancy_0001.jpg
1697,Gloria_Macapagal_Arroyo_0017.jpg,Gloria_Macapagal_Arroyo,"[3.4020295e+00 6.4381777e-04 3.1717527e+00 ... 0.0000000e+00 4.1870227e-01
 1.7048577e+00]",dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0017.jpg
1698,Gloria_Macapagal_Arroyo_0034.jpg,Gloria_Macapagal_Arroyo,"[3.4917014e+00 1.6603129e-03 3.1742054e-01 ... 3.6779287e-01 3.0278933e-01
 2.5623655e-01]",dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0034.jpg
1699,Gloria_Macapagal_Arroyo_0028.jpg,Gloria_Macapagal_Arroyo,[1.5278219  0.         0.04643359 ... 0.         1.0164671  0.97163934],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0028.jpg
1700,Gloria_Macapagal_Arroyo_0004.jpg,Gloria_Macapagal_Arroyo,[1.234099   0.30558893 1.9533395  ... 0.         0.40051663 0.        ],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0004.jpg
1701,Gloria_Macapagal_Arroyo_0024.jpg,Gloria_Macapagal_Arroyo,[0.83457667 0.         0.7699353  ... 0.         0.02115175 0.54958695],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0024.jpg
1702,Gloria_Macapagal_Arroyo_0009.jpg,Gloria_Macapagal_Arroyo,[2.2020917  0.         0.96704453 ... 0.24426657 1.750748   0.03084063],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0009.jpg
1703,Gloria_Macapagal_Arroyo_0033.jpg,Gloria_Macapagal_Arroyo,[1.857715   0.11764725 1.3662755  ... 0.         0.         0.        ],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0033.jpg
1704,Gloria_Macapagal_Arroyo_0021.jpg,Gloria_Macapagal_Arroyo,[0.364635   0.12505193 0.         ... 0.         0.01158261 1.6932812 ],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0021.jpg
1705,Gloria_Macapagal_Arroyo_0014.jpg,Gloria_Macapagal_Arroyo,[3.7120156  0.         0.22681503 ... 0.         0.08309259 0.56210256],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0014.jpg
1706,Gloria_Macapagal_Arroyo_0030.jpg,Gloria_Macapagal_Arroyo,[8.083778   0.6242356  0.         ... 0.         0.0154418  0.10652058],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0030.jpg
1707,Gloria_Macapagal_Arroyo_0001.jpg,Gloria_Macapagal_Arroyo,[3.9971142  0.4246368  1.135132   ... 0.         0.5446696  0.72806144],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0001.jpg
1708,Gloria_Macapagal_Arroyo_0006.jpg,Gloria_Macapagal_Arroyo,[1.1856385  0.         1.374077   ... 0.         0.11260716 1.0999981 ],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0006.jpg
1709,Gloria_Macapagal_Arroyo_0031.jpg,Gloria_Macapagal_Arroyo,[2.2060096  0.         2.2778065  ... 0.         1.2627883  0.47243536],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0031.jpg
1710,Gloria_Macapagal_Arroyo_0040.jpg,Gloria_Macapagal_Arroyo,[2.9971325  0.16833116 1.0691255  ... 0.         0.         0.01860929],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0040.jpg
1711,Gloria_Macapagal_Arroyo_0035.jpg,Gloria_Macapagal_Arroyo,[4.817922   0.16702376 0.01272091 ... 0.         0.         2.401862  ],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0035.jpg
1712,Gloria_Macapagal_Arroyo_0023.jpg,Gloria_Macapagal_Arroyo,[0.9060452  0.         1.6882762  ... 0.         0.42690033 0.0588886 ],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0023.jpg
1713,Gloria_Macapagal_Arroyo_0038.jpg,Gloria_Macapagal_Arroyo,[2.6431298  0.         0.35499698 ... 0.         0.         0.49430558],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0038.jpg
1714,Gloria_Macapagal_Arroyo_0020.jpg,Gloria_Macapagal_Arroyo,[3.0920372  0.         1.3309398  ... 0.04642243 0.83139426 0.19130255],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0020.jpg
1715,Gloria_Macapagal_Arroyo_0036.jpg,Gloria_Macapagal_Arroyo,[3.7346687  0.14572673 0.05739567 ... 0.10148972 0.23092084 0.02705437],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0036.jpg
1716,Gloria_Macapagal_Arroyo_0044.jpg,Gloria_Macapagal_Arroyo,[2.7467651  0.22424613 1.121149   ... 0.00861356 0.08018586 0.7440819 ],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0044.jpg
1717,Gloria_Macapagal_Arroyo_0042.jpg,Gloria_Macapagal_Arroyo,[0.4758575  0.06201112 0.7531608  ... 0.         0.21031468 0.81903833],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0042.jpg
1718,Gloria_Macapagal_Arroyo_0026.jpg,Gloria_Macapagal_Arroyo,[0.         0.01494919 0.24106134 ... 0.         0.         0.11843639],dataset/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0026.jpg
